customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status,loan_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status_loan,transaction_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
3260,Mannat,Ramaswamy,M,1997-04-25,Bangalore,Karnataka,Other,2017-08-22,Current,275156.5,535,Active,1581.0,Education,1018707.77,12.62,12.0,2024-04-04,2025-04-04,Active,7255,2024-02-21 03:51:13,Bill Payment,22413.7,ATM,PhonePe,Success
3261,Akarsh,Sen,O,1963-07-23,Kolkata,Andhra Pradesh,Teacher,2024-12-11,Fixed Deposit,326711.33,743,Closed,,,,,,,,,48217,2024-11-24 18:40:08,Withdrawal,14716.87,Online,,Success
3262,Vanya,Sarraf,M,1980-07-26,Mumbai,Karnataka,Teacher,2017-04-19,Savings,303789.66,305,Closed,32.0,Car,1062193.13,7.99,84.0,2025-07-14,2032-07-14,Active,18210,2024-04-21 10:48:53,Deposit,534.2,ATM,,Success
3263,Chirag,Sagar,M,1978-10-07,Kolkata,Arunachal Pradesh,Student,2025-03-03,Current,98276.44,403,No Loan,,,,,,,,,10351,2025-08-11 16:25:28,Transfer,21833.19,Branch,PhonePe,Success
3264,Taran,Loyal,M,1990-01-22,Kolkata,Gujarat,Student,2019-05-06,Salary,402126.08,779,Closed,1570.0,Business,311481.99,13.04,60.0,2024-09-06,2029-09-06,Closed,8558,2024-01-14 04:34:39,Deposit,5557.17,Branch,,Success
3265,Vivaan,Vasa,M,1965-06-13,Delhi,Tamil Nadu,Doctor,2024-11-16,Savings,381331.57,534,Defaulted,,,,,,,,,39754,2024-01-18 01:32:00,Withdrawal,2044.65,Online,,Success
3266,Zaina,Buch,O,1970-05-16,Ahmedabad,Kerala,Other,2020-09-13,Savings,192589.56,809,Closed,,,,,,,,,9866,2025-06-06 19:44:39,Deposit,307.94,Branch,,Success
3267,Madhav,Malhotra,F,1977-04-28,Bangalore,Telangana,Retired,2022-10-18,Fixed Deposit,284837.56,597,Active,,,,,,,,,9649,2024-06-26 16:44:38,Transfer,14114.2,ATM,IRCTC,Success
3268,Armaan,Uppal,M,1971-09-09,Ahmedabad,Andhra Pradesh,Other,2015-12-30,Salary,226655.33,675,Defaulted,,,,,,,,,20736,2024-02-02 21:23:51,Deposit,2955.11,Branch,,Success
3269,Ehsaan,Krishna,F,2006-02-24,Chennai,Madhya Pradesh,Student,2024-09-20,Salary,372553.89,498,Defaulted,,,,,,,,,45213,2025-01-07 05:58:03,Bill Payment,16700.24,Branch,PhonePe,Success
3270,Indranil,Dhaliwal,O,1987-10-06,Bangalore,Jharkhand,Retired,2016-06-25,Salary,359217.42,609,Closed,,,,,,,,,40470,2025-09-28 15:13:09,Deposit,7484.21,Branch,,Failed
3271,Mohanlal,Som,M,1956-05-31,Mumbai,Tamil Nadu,Business,2019-09-05,Fixed Deposit,434180.98,580,Defaulted,,,,,,,,,29634,2025-06-10 12:26:46,Withdrawal,3158.41,ATM,,Success
3272,Purab,Shere,F,1971-08-05,Chennai,Bihar,Business,2016-05-03,Fixed Deposit,147603.44,451,Active,,,,,,,,,18039,2025-04-06 13:00:14,Deposit,10355.03,Online,,Success
3273,Hansh,Taneja,O,1980-06-23,Chennai,Telangana,Other,2022-08-01,Salary,186491.77,577,Active,,,,,,,,,31012,2025-03-03 12:27:21,Deposit,11839.93,ATM,,Success
3274,Dhanuk,Bansal,M,1973-02-19,Hyderabad,Mizoram,Other,2017-03-17,Current,391678.88,307,Closed,,,,,,,,,1672,2025-09-07 04:46:22,Withdrawal,3410.03,Branch,,Failed
3275,Akarsh,Amble,F,2003-11-27,Bangalore,Telangana,Engineer,2022-10-31,Salary,11828.35,601,No Loan,,,,,,,,,24893,2025-05-04 06:00:26,Bill Payment,17928.18,ATM,Water Board,Success
3276,Divit,Shah,O,1991-08-17,Kolkata,Odisha,Business,2018-05-07,Salary,191799.3,720,Defaulted,,,,,,,,,47777,2025-02-26 14:29:44,Withdrawal,9809.9,ATM,,Success
3277,Mahika,Varughese,M,1981-05-19,Hyderabad,Jharkhand,Doctor,2019-01-26,Fixed Deposit,188719.04,845,Active,1028.0,Business,1591457.94,7.47,72.0,2022-03-31,2028-03-31,Active,49584,2024-07-21 06:49:22,Withdrawal,11731.96,Branch,,Success
3278,Drishya,Sharaf,F,1976-10-17,Mumbai,Andhra Pradesh,Business,2022-12-30,Fixed Deposit,263447.34,572,No Loan,,,,,,,,,43371,2024-03-15 11:42:12,Withdrawal,44324.08,Online,,Success
3279,Amira,Chaudhuri,M,1975-04-30,Kolkata,Bihar,Business,2020-06-04,Savings,444432.41,607,Defaulted,,,,,,,,,41200,2024-04-11 00:54:45,Deposit,1035.16,Branch,,Success
3280,Anaya,Guha,F,1972-09-30,Delhi,Jharkhand,Teacher,2025-07-26,Current,364482.82,308,No Loan,,,,,,,,,4084,2023-12-29 22:36:06,Withdrawal,12749.45,Online,,Success
3281,Madhup,Jani,F,1983-12-30,Kolkata,Nagaland,Student,2017-05-07,Current,171751.02,412,No Loan,,,,,,,,,43499,2025-03-09 00:53:50,Withdrawal,22234.8,ATM,,Success
3282,Raunak,Sarna,F,1973-09-20,Hyderabad,Nagaland,Teacher,2023-12-27,Current,362043.75,704,Closed,,,,,,,,,22618,2025-06-11 23:11:06,Withdrawal,1407.13,UPI,,Success
3283,Vaibhav,Anand,F,1989-03-28,Bangalore,Meghalaya,Student,2019-12-04,Salary,157967.51,496,No Loan,,,,,,,,,28577,2024-05-08 00:01:06,Withdrawal,11454.9,ATM,,Success
3284,Umang,Singh,M,2004-04-10,Delhi,Nagaland,Engineer,2022-06-18,Savings,15620.42,414,Active,,,,,,,,,21666,2025-07-31 05:35:08,Deposit,12504.4,Online,,Success
3285,Alisha,Choudhury,M,2003-05-23,Kolkata,Odisha,Business,2017-08-09,Savings,255244.93,364,Closed,836.0,Car,2850799.06,9.0,120.0,2025-08-21,2035-08-21,Defaulted,27883,2023-10-26 12:29:51,Deposit,4696.53,ATM,,Success
3286,Trisha,D’Alia,M,1956-06-16,Mumbai,Manipur,Business,2022-07-11,Current,39284.98,538,Active,853.0,Car,4612550.73,13.96,72.0,2021-06-19,2027-06-19,Closed,33939,2025-01-21 23:42:37,Withdrawal,9161.22,ATM,,Success
3287,Jivika,Bhagat,M,1979-12-06,Chennai,Rajasthan,Other,2023-11-16,Salary,41655.47,821,Defaulted,,,,,,,,,21588,2023-12-31 08:19:53,Transfer,6785.61,Online,IRCTC,Success
3288,Hridaan,Tailor,O,1975-11-26,Delhi,Rajasthan,Engineer,2021-06-02,Current,334666.77,532,Defaulted,1584.0,Home,909007.75,9.49,120.0,2022-08-28,2032-08-28,Closed,16059,2025-08-27 10:29:46,Withdrawal,4987.26,ATM,,Success
3289,Jhanvi,Chad,F,1960-06-15,Delhi,Gujarat,Engineer,2017-05-21,Savings,204941.08,311,Active,1739.0,Car,1445037.11,9.56,120.0,2025-07-30,2035-07-30,Defaulted,45234,2025-03-11 00:12:33,Withdrawal,3159.38,Online,,Success
3290,Dharmajan,Bobal,O,1988-02-05,Mumbai,Madhya Pradesh,Other,2020-01-07,Current,435872.78,476,Closed,805.0,Car,613124.19,7.61,72.0,2023-11-06,2029-11-06,Active,42792,2024-02-22 07:51:06,Transfer,12925.52,Online,IRCTC,Success
3290,Dharmajan,Bobal,O,1988-02-05,Mumbai,Madhya Pradesh,Other,2020-01-07,Current,435872.78,476,Closed,1218.0,Car,3314025.45,9.75,24.0,2024-01-04,2026-01-04,Active,42792,2024-02-22 07:51:06,Transfer,12925.52,Online,IRCTC,Success
3291,Elakshi,Sengupta,F,1996-09-18,Ahmedabad,Uttarakhand,Engineer,2023-10-27,Salary,489480.86,745,Defaulted,,,,,,,,,41637,2024-09-28 17:53:53,Transfer,9121.4,UPI,Amazon,Success
3292,Biju,Sinha,O,1993-04-28,Delhi,Meghalaya,Other,2019-09-20,Salary,269509.24,850,Closed,223.0,Business,879726.74,8.6,84.0,2024-06-07,2031-06-07,Active,45827,2024-06-25 17:29:08,Withdrawal,7784.47,ATM,,Success
3292,Biju,Sinha,O,1993-04-28,Delhi,Meghalaya,Other,2019-09-20,Salary,269509.24,850,Closed,346.0,Car,408125.12,12.79,84.0,2022-03-14,2029-03-14,Active,45827,2024-06-25 17:29:08,Withdrawal,7784.47,ATM,,Success
3293,Sahil,Shanker,M,1971-12-01,Ahmedabad,Karnataka,Student,2022-10-09,Salary,211334.08,659,Closed,467.0,Personal,3067364.24,7.23,48.0,2025-08-05,2029-08-05,Closed,19930,2023-12-01 10:25:05,Deposit,3166.78,UPI,,Success
3294,Samarth,Sankaran,O,1965-01-05,Delhi,Odisha,Business,2016-05-20,Current,207802.59,417,Defaulted,,,,,,,,,9976,2024-03-05 16:57:35,Withdrawal,14255.32,ATM,,Pending
3295,Aarush,Desai,M,1995-07-05,Kolkata,Tamil Nadu,Other,2022-09-06,Salary,230895.37,479,Closed,,,,,,,,,26368,2024-02-09 10:30:19,Deposit,8870.28,UPI,,Success
3296,Yashvi,Konda,O,1969-01-01,Ahmedabad,Nagaland,Other,2025-05-01,Fixed Deposit,325834.9,534,Defaulted,,,,,,,,,15608,2025-07-23 18:03:34,Withdrawal,1256.16,ATM,,Success
3297,Nehmat,Dalal,O,1988-10-10,Chennai,Karnataka,Teacher,2021-02-02,Fixed Deposit,403076.2,379,No Loan,1386.0,Home,4776704.06,10.37,12.0,2024-04-23,2025-04-23,Closed,484,2023-11-08 06:51:51,Deposit,14160.26,Branch,,Success
3298,Drishya,Mall,M,1986-02-28,Chennai,West Bengal,Retired,2023-12-25,Salary,434233.33,776,Closed,510.0,Personal,3671647.22,10.02,12.0,2021-01-07,2022-01-07,Closed,13035,2025-09-08 20:15:25,Deposit,44299.67,Online,,Failed
3299,Ehsaan,Kala,M,2005-02-05,Ahmedabad,Tamil Nadu,Doctor,2017-02-24,Current,490022.73,392,Active,711.0,Education,1990546.2,13.74,120.0,2023-01-11,2033-01-11,Closed,6961,2024-07-11 07:04:55,Deposit,3005.85,Online,,Success
3300,Gokul,Shukla,M,1960-01-15,Mumbai,Andhra Pradesh,Student,2022-02-26,Savings,499668.8,402,Closed,,,,,,,,,42479,2024-03-19 00:21:37,Withdrawal,9722.63,Online,,Success
3301,Siya,Bhat,M,1965-10-17,Ahmedabad,Goa,Doctor,2024-08-10,Current,259584.66,530,Active,,,,,,,,,40519,2025-06-19 05:21:32,Bill Payment,1327.24,UPI,Flipkart,Success
3302,Farhan,Bahl,F,1968-03-12,Pune,Maharashtra,Retired,2023-03-18,Salary,460464.65,539,Closed,,,,,,,,,30290,2025-05-03 04:45:11,Transfer,6636.13,Branch,Electricity Board,Success
3303,Mishti,Suri,O,1988-06-17,Ahmedabad,Mizoram,Business,2018-09-01,Fixed Deposit,224302.62,756,Active,,,,,,,,,31673,2025-04-10 12:56:46,Transfer,12376.91,Online,PayTM,Success
3304,Siya,Vohra,O,1987-12-02,Chennai,Nagaland,Retired,2018-02-22,Current,229644.2,632,No Loan,1307.0,Business,3027281.95,11.87,120.0,2023-09-11,2033-09-11,Defaulted,15538,2025-01-18 10:07:12,Deposit,18468.28,Branch,,Failed
3305,Aayush,Divan,O,1983-03-22,Mumbai,Bihar,Teacher,2022-07-23,Current,337131.31,591,No Loan,,,,,,,,,9328,2024-01-31 03:45:24,Bill Payment,461.22,Online,Gas Supplier,Pending
3306,Saira,Wable,M,1984-05-25,Pune,Sikkim,Engineer,2020-10-08,Savings,424392.62,727,Active,,,,,,,,,49107,2025-09-22 08:40:50,Transfer,5475.38,UPI,Water Board,Success
3307,Samarth,Rana,F,1973-03-19,Kolkata,Kerala,Doctor,2024-08-26,Fixed Deposit,120882.26,440,No Loan,,,,,,,,,44531,2025-08-15 03:20:06,Transfer,31547.79,Online,PayTM,Success
3308,Hridaan,Dhillon,O,1993-02-17,Kolkata,Mizoram,Other,2018-08-03,Salary,315082.43,583,No Loan,,,,,,,,,12906,2025-01-28 23:43:57,Withdrawal,3211.73,UPI,,Success
3309,Zaina,Rana,M,2001-05-19,Pune,Tamil Nadu,Retired,2019-03-30,Fixed Deposit,400600.54,522,Defaulted,,,,,,,,,15100,2025-04-20 02:08:43,Withdrawal,33378.92,Online,,Success
3310,Lavanya,Dass,O,1980-01-11,Bangalore,Meghalaya,Engineer,2024-08-07,Current,252253.24,844,Defaulted,,,,,,,,,37702,2023-11-03 21:04:32,Transfer,14922.43,ATM,Water Board,Success
3311,Shalv,Shenoy,F,1986-04-06,Delhi,Telangana,Business,2019-05-07,Salary,415271.24,439,Closed,,,,,,,,,22173,2023-10-25 22:16:20,Withdrawal,10802.44,Online,,Success
3312,Eshani,Sehgal,M,1963-12-22,Bangalore,Uttarakhand,Doctor,2018-07-23,Fixed Deposit,308110.26,322,Defaulted,369.0,Personal,1429632.89,7.77,72.0,2023-08-23,2029-08-23,Defaulted,15105,2025-02-07 14:39:03,Deposit,4732.18,Online,,Success
3312,Eshani,Sehgal,M,1963-12-22,Bangalore,Uttarakhand,Doctor,2018-07-23,Fixed Deposit,308110.26,322,Defaulted,429.0,Home,3410569.95,13.49,12.0,2024-10-18,2025-10-18,Defaulted,15105,2025-02-07 14:39:03,Deposit,4732.18,Online,,Success
3312,Eshani,Sehgal,M,1963-12-22,Bangalore,Uttarakhand,Doctor,2018-07-23,Fixed Deposit,308110.26,322,Defaulted,1753.0,Home,3479401.55,10.76,12.0,2022-10-28,2023-10-28,Active,15105,2025-02-07 14:39:03,Deposit,4732.18,Online,,Success
3312,Eshani,Sehgal,M,1963-12-22,Bangalore,Uttarakhand,Doctor,2018-07-23,Fixed Deposit,308110.26,322,Defaulted,1838.0,Car,1814953.31,13.16,72.0,2021-07-31,2027-07-31,Defaulted,15105,2025-02-07 14:39:03,Deposit,4732.18,Online,,Success
3313,Samar,Joshi,M,1987-01-05,Bangalore,Goa,Business,2015-12-07,Savings,467825.99,569,Active,375.0,Car,1478898.2,14.0,72.0,2022-05-30,2028-05-30,Closed,49913,2025-08-09 08:16:08,Deposit,47714.76,Online,,Success
3314,Darshit,Agate,O,1964-12-29,Pune,Jharkhand,Retired,2023-10-08,Salary,105464.85,632,Defaulted,,,,,,,,,48655,2023-12-28 10:11:34,Bill Payment,126.99,ATM,Gas Supplier,Success
3315,Krish,Saran,F,2002-07-01,Mumbai,Bihar,Engineer,2018-12-16,Fixed Deposit,359332.77,330,Closed,1974.0,Personal,4448532.85,9.11,36.0,2022-04-15,2025-04-15,Defaulted,21897,2025-04-12 06:45:08,Withdrawal,3883.31,Branch,,Success
3316,Shalv,Batta,M,1991-05-11,Bangalore,Arunachal Pradesh,Teacher,2023-07-26,Salary,473937.02,662,No Loan,,,,,,,,,38650,2025-05-09 11:29:58,Bill Payment,17255.2,UPI,PhonePe,Success
3317,Kimaya,Brar,O,1997-04-17,Hyderabad,Assam,Business,2023-09-27,Savings,54016.61,598,No Loan,,,,,,,,,37644,2023-10-17 08:46:40,Deposit,7090.22,Branch,,Failed
3318,Mamooty,Gera,O,1978-08-12,Chennai,Rajasthan,Student,2025-04-11,Fixed Deposit,14892.68,398,Active,,,,,,,,,37773,2024-08-12 10:39:09,Withdrawal,3064.62,Online,,Success
3319,Raghav,Dhar,F,1955-09-23,Pune,Uttarakhand,Engineer,2019-01-16,Fixed Deposit,446137.37,721,Active,,,,,,,,,17115,2025-01-27 21:21:25,Deposit,27870.89,Online,,Success
3320,Samiha,Dua,F,1983-10-07,Kolkata,Kerala,Business,2025-09-15,Current,254669.39,361,Defaulted,,,,,,,,,34174,2025-08-15 20:54:08,Deposit,2451.78,Online,,Success
3321,Onkar,Mand,O,1997-04-06,Hyderabad,Nagaland,Business,2022-08-16,Salary,371575.36,848,Defaulted,332.0,Education,1202014.7,10.43,72.0,2025-04-05,2031-04-05,Closed,38354,2024-10-12 09:21:19,Deposit,670.58,UPI,,Success
3322,Dhanuk,Rajagopalan,O,1998-06-05,Mumbai,Chhattisgarh,Other,2019-03-18,Current,416762.64,681,Defaulted,,,,,,,,,27523,2025-02-23 16:59:28,Deposit,45736.59,Branch,,Success
3323,Ranbir,Chakraborty,F,1961-10-09,Chennai,Himachal Pradesh,Engineer,2019-06-12,Current,324718.83,351,Active,,,,,,,,,21890,2024-10-03 02:40:02,Withdrawal,24887.69,ATM,,Success
3324,Gokul,Sur,M,1993-02-13,Ahmedabad,Mizoram,Doctor,2017-07-03,Fixed Deposit,375330.26,636,Active,657.0,Business,3696450.84,10.16,84.0,2024-08-15,2031-08-15,Closed,4614,2024-02-17 07:12:52,Deposit,4386.94,Online,,Failed
3325,Shalv,Mani,F,1994-09-24,Mumbai,Tripura,Engineer,2022-04-12,Salary,495330.73,537,No Loan,1572.0,Car,1652130.77,10.35,84.0,2023-01-13,2030-01-13,Closed,24946,2024-09-16 17:05:19,Deposit,17392.17,Online,,Failed
3326,Zara,Shan,M,1995-01-23,Chennai,West Bengal,Other,2020-06-24,Savings,249596.46,435,No Loan,,,,,,,,,21036,2023-11-07 02:40:34,Deposit,778.95,Branch,,Success
3327,Lakshay,Chad,O,1996-09-03,Hyderabad,Andhra Pradesh,Student,2023-10-26,Salary,220860.95,661,Active,,,,,,,,,19671,2024-05-15 03:17:20,Bill Payment,7099.2,Branch,PhonePe,Pending
3328,Divij,Suri,M,1970-07-17,Kolkata,Punjab,Student,2019-06-12,Salary,220746.74,553,Closed,,,,,,,,,38498,2024-09-14 10:53:55,Withdrawal,4985.33,UPI,,Failed
3329,Ivan,Khanna,O,1964-09-25,Hyderabad,West Bengal,Engineer,2018-03-15,Fixed Deposit,102552.04,319,Active,1193.0,Personal,841706.97,8.72,84.0,2025-03-16,2032-03-16,Closed,31644,2025-08-19 14:22:35,Deposit,54715.91,ATM,,Success
3330,Dhanuk,Wason,F,1954-10-13,Hyderabad,Arunachal Pradesh,Business,2021-04-07,Savings,480148.82,507,Active,,,,,,,,,10863,2024-04-20 23:41:08,Transfer,4068.94,UPI,Gas Supplier,Success
3331,Zara,Kannan,M,1964-02-01,Chennai,Maharashtra,Doctor,2024-06-20,Salary,444411.04,803,Defaulted,152.0,Home,592659.56,12.5,84.0,2025-05-05,2032-05-05,Defaulted,29359,2024-03-20 13:46:43,Deposit,5382.17,UPI,,Success
3331,Zara,Kannan,M,1964-02-01,Chennai,Maharashtra,Doctor,2024-06-20,Salary,444411.04,803,Defaulted,334.0,Car,2920811.8,7.21,12.0,2022-09-16,2023-09-16,Closed,29359,2024-03-20 13:46:43,Deposit,5382.17,UPI,,Success
3332,Shaan,Dora,F,2000-01-03,Bangalore,Mizoram,Business,2023-10-15,Current,12772.39,849,Closed,,,,,,,,,4006,2025-09-09 22:04:56,Deposit,1970.6,UPI,,Success
3333,Nakul,Mammen,F,2006-06-26,Delhi,Madhya Pradesh,Other,2017-10-04,Salary,256532.2,743,Defaulted,581.0,Business,2555843.63,6.71,24.0,2024-03-15,2026-03-15,Active,42438,2025-05-20 00:46:18,Transfer,26929.4,Online,IRCTC,Success
3333,Nakul,Mammen,F,2006-06-26,Delhi,Madhya Pradesh,Other,2017-10-04,Salary,256532.2,743,Defaulted,1226.0,Car,429268.08,10.28,84.0,2025-04-25,2032-04-25,Defaulted,42438,2025-05-20 00:46:18,Transfer,26929.4,Online,IRCTC,Success
3334,Renee,Khalsa,O,1980-06-10,Delhi,Kerala,Engineer,2022-04-28,Current,428429.42,378,Active,,,,,,,,,41883,2025-07-01 16:18:29,Withdrawal,8293.34,Branch,,Success
3335,Samar,Lanka,M,1975-12-24,Hyderabad,Assam,Engineer,2024-08-23,Salary,100379.29,695,Closed,636.0,Car,1000607.87,13.74,48.0,2024-09-01,2028-09-01,Defaulted,7709,2024-12-05 20:48:05,Withdrawal,7921.9,Online,,Success
3335,Samar,Lanka,M,1975-12-24,Hyderabad,Assam,Engineer,2024-08-23,Salary,100379.29,695,Closed,1813.0,Car,1210308.43,10.76,24.0,2023-01-27,2025-01-27,Closed,7709,2024-12-05 20:48:05,Withdrawal,7921.9,Online,,Success
3336,Ivan,Ravel,M,1995-12-17,Ahmedabad,Uttarakhand,Teacher,2019-05-28,Savings,387689.31,402,No Loan,1119.0,Education,4875619.04,11.95,12.0,2021-02-27,2022-02-27,Active,3269,2023-11-23 19:26:07,Withdrawal,4110.76,Online,,Success
3336,Ivan,Ravel,M,1995-12-17,Ahmedabad,Uttarakhand,Teacher,2019-05-28,Savings,387689.31,402,No Loan,1833.0,Personal,4806541.29,7.96,72.0,2024-06-17,2030-06-17,Active,3269,2023-11-23 19:26:07,Withdrawal,4110.76,Online,,Success
3336,Ivan,Ravel,M,1995-12-17,Ahmedabad,Uttarakhand,Teacher,2019-05-28,Savings,387689.31,402,No Loan,1962.0,Car,890081.41,6.58,60.0,2025-07-28,2030-07-28,Defaulted,3269,2023-11-23 19:26:07,Withdrawal,4110.76,Online,,Success
3337,Adira,Mammen,O,1973-08-31,Delhi,Manipur,Business,2018-03-12,Salary,381205.25,523,Active,1224.0,Business,3627672.06,8.64,72.0,2022-10-10,2028-10-10,Defaulted,1679,2024-11-07 16:32:10,Withdrawal,437.55,Branch,,Success
3338,Piya,Bhasin,F,1988-02-12,Delhi,Nagaland,Teacher,2020-01-10,Current,135439.53,535,No Loan,35.0,Home,3925524.16,12.47,84.0,2024-01-18,2031-01-18,Active,27317,2024-05-12 05:19:54,Withdrawal,1859.35,Online,,Success
3339,Jayesh,Arora,M,1984-05-24,Chennai,West Bengal,Retired,2021-09-08,Savings,233173.49,462,Active,,,,,,,,,18442,2025-05-30 09:59:56,Withdrawal,15449.22,Online,,Success
3340,Trisha,Sampath,M,1979-08-26,Bangalore,Kerala,Doctor,2023-09-11,Salary,168836.52,481,Closed,736.0,Personal,853036.38,8.98,84.0,2021-11-02,2028-11-02,Active,18226,2025-03-21 14:25:54,Deposit,16973.4,Online,,Success
3341,Lakshit,Randhawa,O,2004-05-03,Hyderabad,Nagaland,Business,2022-12-24,Salary,52349.64,509,Active,,,,,,,,,22880,2025-06-06 18:44:57,Deposit,3195.77,Branch,,Success
3342,Umang,Chakraborty,F,1967-10-05,Kolkata,Telangana,Other,2022-04-09,Fixed Deposit,194235.78,395,Active,995.0,Home,916234.3,13.62,48.0,2021-03-08,2025-03-08,Active,28380,2024-12-31 13:29:53,Deposit,11697.39,Branch,,Success
3343,Ahana ,Gole,O,1955-06-29,Kolkata,Mizoram,Doctor,2019-02-04,Current,246955.25,385,Closed,,,,,,,,,23341,2023-11-18 20:05:24,Deposit,962.73,UPI,,Success
3344,Khushi,Dubey,O,1968-01-10,Ahmedabad,Karnataka,Other,2015-11-10,Savings,367646.14,693,Closed,,,,,,,,,407,2025-09-19 14:27:44,Withdrawal,18066.83,ATM,,Success
3345,Ojas,Krishnamurthy,O,1961-03-03,Ahmedabad,Andhra Pradesh,Student,2022-01-15,Fixed Deposit,440936.04,800,No Loan,155.0,Home,349160.9,10.05,48.0,2024-02-17,2028-02-17,Defaulted,38815,2025-04-30 00:10:17,Bill Payment,7173.38,Online,Flipkart,Success
3346,Arhaan,Sabharwal,F,1996-01-21,Pune,Himachal Pradesh,Doctor,2020-05-29,Savings,387551.66,432,Active,36.0,Education,3042832.93,11.99,24.0,2021-12-22,2023-12-22,Active,1394,2023-10-21 13:32:45,Deposit,23708.97,UPI,,Success
3347,Vivaan,Bains,F,1998-06-06,Hyderabad,Tamil Nadu,Engineer,2023-11-28,Salary,189958.43,613,Active,831.0,Personal,1602989.53,10.04,48.0,2025-08-04,2029-08-04,Closed,22313,2024-02-01 11:42:13,Bill Payment,4103.59,Branch,BigBasket,Success
3347,Vivaan,Bains,F,1998-06-06,Hyderabad,Tamil Nadu,Engineer,2023-11-28,Salary,189958.43,613,Active,1109.0,Education,1122598.89,7.86,48.0,2022-08-24,2026-08-24,Closed,22313,2024-02-01 11:42:13,Bill Payment,4103.59,Branch,BigBasket,Success
3348,Raghav,Rattan,O,2002-09-09,Pune,Arunachal Pradesh,Retired,2020-01-26,Salary,63942.69,737,No Loan,1094.0,Education,4452058.38,13.55,24.0,2021-11-13,2023-11-13,Defaulted,25965,2024-01-04 11:29:07,Deposit,5916.57,ATM,,Success
3349,Saanvi,Keer,O,1993-09-13,Mumbai,Punjab,Teacher,2016-04-13,Fixed Deposit,135161.91,491,Active,,,,,,,,,37884,2025-04-10 08:40:24,Deposit,20303.38,Online,,Success
3350,Ayesha,Chadha,M,1997-10-15,Delhi,Meghalaya,Student,2023-07-01,Savings,126948.46,633,Closed,343.0,Home,2463612.27,11.13,120.0,2024-09-07,2034-09-07,Active,3614,2025-05-26 16:26:47,Deposit,12192.77,ATM,,Success
3350,Ayesha,Chadha,M,1997-10-15,Delhi,Meghalaya,Student,2023-07-01,Savings,126948.46,633,Closed,1279.0,Car,413135.76,8.07,120.0,2022-07-13,2032-07-13,Defaulted,3614,2025-05-26 16:26:47,Deposit,12192.77,ATM,,Success
3351,Zara,Ben,F,2005-10-18,Ahmedabad,Arunachal Pradesh,Student,2025-01-17,Salary,298043.14,461,Active,,,,,,,,,26261,2024-11-19 07:07:09,Deposit,10996.76,UPI,,Failed
3352,Manjari,Warrior,O,1979-11-29,Mumbai,Tamil Nadu,Other,2016-04-03,Salary,484438.53,403,Closed,,,,,,,,,6942,2024-07-22 11:53:31,Bill Payment,1750.62,UPI,PayTM,Success
3353,Hansh,Barman,F,1965-03-10,Kolkata,Maharashtra,Teacher,2018-10-10,Savings,216062.95,353,Active,,,,,,,,,46630,2025-09-09 09:48:57,Withdrawal,5650.07,Online,,Success
3354,Ahana ,Ray,M,1962-11-22,Chennai,Tamil Nadu,Retired,2016-09-19,Current,302356.3,541,Defaulted,,,,,,,,,21367,2025-05-03 16:43:46,Withdrawal,7692.22,UPI,,Success
3355,Divit,Varughese,F,1959-01-03,Bangalore,Nagaland,Teacher,2021-02-09,Salary,498427.79,412,No Loan,,,,,,,,,43515,2024-06-03 12:23:07,Deposit,8139.97,Online,,Success
3356,Neysa,Rana,M,1973-08-24,Pune,Telangana,Engineer,2019-01-25,Fixed Deposit,17395.49,322,Defaulted,,,,,,,,,41747,2025-04-11 02:22:17,Deposit,3917.93,UPI,,Success
3357,Pari,Vala,O,1955-11-25,Chennai,Karnataka,Business,2021-06-04,Savings,453420.0,417,Active,,,,,,,,,2216,2024-01-12 19:00:36,Deposit,3425.23,Branch,,Success
3358,Khushi,Sen,F,2003-01-12,Pune,Kerala,Doctor,2018-08-23,Savings,308099.03,511,Closed,,,,,,,,,17945,2023-10-30 16:55:27,Withdrawal,37643.37,UPI,,Success
3359,Nitya,Jaggi,O,1989-11-25,Delhi,Maharashtra,Teacher,2016-01-03,Savings,174296.95,343,Active,503.0,Personal,541012.92,13.77,120.0,2022-10-16,2032-10-16,Defaulted,26793,2023-11-29 10:14:16,Transfer,6947.61,UPI,Reliance,Success
3360,Chirag,Char,F,2000-03-15,Pune,Uttarakhand,Teacher,2016-10-23,Savings,345861.83,457,Closed,,,,,,,,,40849,2024-04-18 05:51:49,Deposit,5107.73,ATM,,Success
3361,Hunar,Sethi,O,2006-07-28,Hyderabad,Himachal Pradesh,Student,2024-04-18,Savings,474446.46,693,Closed,1316.0,Business,4461585.73,10.43,12.0,2025-05-02,2026-05-02,Defaulted,22699,2025-01-20 06:54:54,Deposit,25734.36,Online,,Success
3362,Ahana ,Bains,M,1960-06-24,Chennai,Himachal Pradesh,Teacher,2018-09-13,Savings,243888.77,811,Defaulted,,,,,,,,,49799,2024-10-10 06:50:32,Transfer,28354.78,ATM,Reliance,Success
