customer_id,first_name,last_name,full_name,gender,dob,age,city,state,occupation,income,account_type,account_open_date,account_age,balance,credit_score,loan_status
2993,Hunar,Jha,Hunar Jha,Male,07-02-1990,35,Delhi,West Bengal,Doctor,634396,Salary,12-02-2016,9,50074.12,331,Active
2994,Taimur,Kothari,Taimur Kothari,Male,02-10-1969,56,Hyderabad,Andhra Pradesh,Other,985387,Savings,05-03-2018,7,470434.68,368,Active
2995,Seher,Sarin,Seher Sarin,Male,24-05-1971,54,Mumbai,Maharashtra,Retired,552315,Salary,03-08-2025,0,437497.08,732,Active
2996,Shanaya,Basu,Shanaya Basu,Male,23-03-1979,46,Ahmedabad,Gujarat,Retired,77967,Salary,10-04-2019,6,127165.86,399,Active
2997,Raghav,Vyas,Raghav Vyas,Others,21-06-1980,45,Delhi,Rajasthan,Engineer,967151,Current,07-08-2017,8,437966.88,328,Closed
2998,Alisha,Vora,Alisha Vora,Others,15-12-2000,24,Delhi,Mizoram,Doctor,606159,Savings,12-01-2025,0,316956.16,761,Active
2999,Parinaaz,Ghosh,Parinaaz Ghosh,Male,02-09-1966,59,Kolkata,Karnataka,Other,295371,Current,11-04-2020,5,175411.88,689,Closed
3000,Raghav,Dubey,Raghav Dubey,Male,17-05-1981,44,Delhi,Gujarat,Business,278524,Salary,11-11-2022,2,359974.69,456,Closed
3001,Elakshi,Sarna,Elakshi Sarna,Female,24-07-1957,68,Hyderabad,Karnataka,Retired,799630,Fixed Deposit,15-08-2025,0,340599.77,559,Closed
3002,Adah,Sunder,Adah Sunder,Female,08-06-1996,29,Chennai,Manipur,Retired,234685,Savings,09-11-2017,7,313749.92,740,No Loan
3003,Reyansh,Bhakta,Reyansh Bhakta,Male,29-04-1993,32,Mumbai,Andhra Pradesh,Engineer,622467,Current,01-09-2021,4,48683.99,530,Closed
3004,Anahita,Sangha,Anahita Sangha,Female,18-09-1988,37,Bangalore,Chhattisgarh,Student,321537,Current,08-04-2018,7,118280.62,569,Active
3005,Misha,Mallick,Misha Mallick,Others,14-05-1990,35,Delhi,Sikkim,Doctor,777548,Current,10-09-2020,5,489921.96,361,Defaulted
3006,Aradhya,Dhawan,Aradhya Dhawan,Male,30-10-1965,60,Bangalore,Assam,Business,911531,Salary,05-12-2020,4,87806.48,401,No Loan
3007,Amani,Bahri,Amani Bahri,Others,27-10-1974,51,Chennai,Gujarat,Doctor,629550,Fixed Deposit,11-01-2016,9,9439.49,554,Defaulted
3008,Baiju,Konda,Baiju Konda,Female,09-01-1974,51,Hyderabad,Jharkhand,Student,934645,Savings,12-11-2017,7,89498.33,411,Defaulted
3009,Sumer,Sahota,Sumer Sahota,Female,10-02-1955,70,Bangalore,Uttarakhand,Engineer,449551,Savings,31-01-2023,2,499675.8,760,Active
3010,Ojas,Biswas,Ojas Biswas,Female,22-10-1954,71,Pune,Kerala,Retired,541082,Savings,12-08-2016,9,133320.2,761,No Loan
3011,Nitya,Sodhi,Nitya Sodhi,Male,15-01-1974,51,Ahmedabad,Nagaland,Engineer,942701,Savings,21-04-2024,1,339764.78,351,Defaulted
3012,Riya,Deshmukh,Riya Deshmukh,Others,25-04-1965,60,Pune,Chhattisgarh,Retired,130545,Savings,24-03-2017,8,457991.36,397,Defaulted
3013,Adah,Master,Adah Master,Others,25-08-2004,21,Pune,Assam,Business,304555,Salary,10-02-2019,6,397760.03,673,No Loan
3014,Arhaan,Khalsa,Arhaan Khalsa,Female,21-07-1974,51,Ahmedabad,Kerala,Teacher,293894,Fixed Deposit,27-06-2019,6,494256.75,533,Defaulted
3015,Aarna,Iyengar,Aarna Iyengar,Others,10-09-1971,54,Hyderabad,Bihar,Doctor,797506,Current,03-05-2022,3,82700.75,841,Active
3016,Kimaya,Dugal,Kimaya Dugal,Others,17-07-1972,53,Pune,Goa,Business,372066,Fixed Deposit,25-11-2020,4,107388.76,328,No Loan
3017,Parinaaz,Vora,Parinaaz Vora,Female,19-02-1993,32,Kolkata,Karnataka,Business,637201,Fixed Deposit,07-03-2023,2,408161.94,552,No Loan
3018,Pihu,Sodhi,Pihu Sodhi,Male,09-02-1994,31,Bangalore,Gujarat,Retired,429177,Fixed Deposit,17-02-2018,7,45110.09,685,No Loan
3019,Zeeshan,Malhotra,Zeeshan Malhotra,Male,12-10-1971,54,Bangalore,Gujarat,Other,436936,Salary,27-01-2018,7,490710.28,729,No Loan
3020,Dharmajan,Dixit,Dharmajan Dixit,Others,02-04-1975,50,Bangalore,Odisha,Business,320497,Salary,14-12-2020,4,257766.33,440,Active
3021,Inaaya ,Chand,Inaaya  Chand,Female,09-07-1997,28,Bangalore,Madhya Pradesh,Doctor,513057,Current,11-08-2023,2,453144.36,610,Closed
3022,Hiran,Lall,Hiran Lall,Male,30-06-1984,41,Mumbai,Manipur,Business,771692,Fixed Deposit,25-05-2017,8,28119.7,744,Closed
3023,Damini,Sani,Damini Sani,Female,31-12-2001,23,Pune,Tamil Nadu,Doctor,555278,Savings,03-02-2021,4,72667.07,471,No Loan
3024,Sumer,Kala,Sumer Kala,Female,05-02-1979,46,Bangalore,Manipur,Teacher,976295,Salary,25-09-2023,2,61068.7,346,Closed
3025,Anahi,Atwal,Anahi Atwal,Male,19-05-1983,42,Ahmedabad,Nagaland,Student,226104,Fixed Deposit,29-09-2022,3,464452.95,357,No Loan
3026,Dhruv,Shroff,Dhruv Shroff,Female,24-07-1956,69,Bangalore,Chhattisgarh,Business,763206,Savings,04-12-2022,2,32528.37,629,Defaulted
3027,Vedika,Dara,Vedika Dara,Male,18-08-1996,29,Delhi,Odisha,Teacher,784834,Fixed Deposit,27-11-2020,4,366204.5,682,Defaulted
3028,Gokul,Rao,Gokul Rao,Male,14-08-1989,36,Hyderabad,Nagaland,Student,114936,Fixed Deposit,10-02-2022,3,181246.81,585,Closed
3029,Baiju,Shroff,Baiju Shroff,Female,02-04-1993,32,Ahmedabad,West Bengal,Engineer,755154,Salary,02-10-2020,5,36277.61,753,Closed
3030,Yuvaan,Sampath,Yuvaan Sampath,Female,26-06-1981,44,Chennai,Andhra Pradesh,Retired,786948,Fixed Deposit,27-11-2017,7,291536.49,696,Active
3031,Amira,Tripathi,Amira Tripathi,Others,05-04-1986,39,Bangalore,Arunachal Pradesh,Student,272056,Salary,29-07-2024,1,18167.2,612,Defaulted
3032,Purab,Thakkar,Purab Thakkar,Others,11-07-1960,65,Pune,Rajasthan,Other,295469,Current,10-09-2016,9,408212.32,497,Defaulted
3033,Kimaya,Bava,Kimaya Bava,Others,18-01-1962,63,Ahmedabad,Uttarakhand,Engineer,98141,Savings,09-06-2021,4,398398.97,783,No Loan
3034,Anya,Sant,Anya Sant,Female,16-07-1974,51,Kolkata,Karnataka,Doctor,996578,Current,20-05-2025,0,302547.91,653,Defaulted
3035,Seher,Master,Seher Master,Others,27-11-1958,66,Hyderabad,Sikkim,Other,207478,Salary,30-10-2017,7,209274.09,399,No Loan
3036,Rati,Chaudry,Rati Chaudry,Female,11-07-1989,36,Pune,Mizoram,Student,167359,Salary,31-08-2016,9,47686.14,577,Closed
3037,Seher,Kota,Seher Kota,Male,28-07-1964,61,Pune,Chhattisgarh,Other,979711,Current,29-04-2025,0,139295.03,790,Closed
3038,Romil,Ratti,Romil Ratti,Male,23-12-1969,55,Ahmedabad,Jharkhand,Student,224363,Fixed Deposit,25-05-2018,7,368281.66,841,Active
3039,Zara,Kibe,Zara Kibe,Female,14-09-2003,22,Delhi,Punjab,Business,635856,Current,16-11-2015,9,253516.3,628,Defaulted
3040,Farhan,Bandi,Farhan Bandi,Male,26-07-2001,24,Ahmedabad,Andhra Pradesh,Business,691827,Salary,07-03-2019,6,96980.84,787,Active
3041,Elakshi,Bava,Elakshi Bava,Female,06-03-1965,60,Kolkata,Haryana,Other,641139,Current,28-10-2017,7,432031.02,627,Defaulted
3042,Anika,Arora,Anika Arora,Others,31-08-1968,57,Bangalore,Uttarakhand,Teacher,563158,Savings,11-07-2017,8,345205.83,325,No Loan
3043,Vihaan,Bala,Vihaan Bala,Male,08-03-1989,36,Hyderabad,Bihar,Retired,649111,Savings,25-04-2023,2,218211.07,382,Defaulted
3044,Anya,Chanda,Anya Chanda,Female,05-03-1975,50,Ahmedabad,Uttarakhand,Student,93312,Current,24-08-2022,3,259489.66,712,Defaulted
3045,Pranay,Tara,Pranay Tara,Female,02-10-1970,55,Ahmedabad,Punjab,Teacher,497387,Current,24-01-2025,0,211920.62,468,Closed
3046,Nirvi,Randhawa,Nirvi Randhawa,Others,16-02-2001,24,Delhi,Bihar,Teacher,504995,Savings,27-03-2023,2,73613.13,528,Closed
3047,Myra,Apte,Myra Apte,Others,09-03-1984,41,Chennai,Goa,Doctor,794188,Fixed Deposit,02-04-2018,7,366377.38,666,No Loan
3048,Jayan,Kumer,Jayan Kumer,Others,28-05-1964,61,Mumbai,Telangana,Teacher,570531,Salary,10-11-2019,5,491145.77,837,Closed
3049,Krish,Khanna,Krish Khanna,Male,17-05-2002,23,Chennai,Meghalaya,Engineer,955155,Savings,23-01-2025,0,89764.15,371,No Loan
3050,Nitya,Bedi,Nitya Bedi,Male,02-07-1974,51,Pune,Odisha,Business,868843,Current,08-09-2020,5,119123.52,581,No Loan
3051,Nitya,Devan,Nitya Devan,Others,23-04-1988,37,Kolkata,Madhya Pradesh,Student,566037,Current,05-01-2022,3,299218.59,568,No Loan
3052,Anahi,Joshi,Anahi Joshi,Female,07-01-1981,44,Delhi,Uttarakhand,Teacher,319062,Fixed Deposit,03-08-2017,8,15555.78,317,Defaulted
3053,Aniruddh,Dhar,Aniruddh Dhar,Male,04-09-1983,42,Ahmedabad,Manipur,Teacher,913441,Current,14-04-2018,7,102923.98,443,Closed
3054,Vidur,Ahluwalia,Vidur Ahluwalia,Female,09-12-1962,62,Mumbai,Odisha,Engineer,478638,Savings,12-05-2025,0,351339.2,721,Defaulted
3055,Neelofar,Sachdev,Neelofar Sachdev,Others,15-05-1975,50,Ahmedabad,Sikkim,Teacher,505684,Current,05-05-2016,9,146208.7,349,Defaulted
3056,Arnav,Goel,Arnav Goel,Others,12-12-1996,28,Kolkata,Chhattisgarh,Student,626659,Savings,29-04-2023,2,226113.9,515,No Loan
3057,Raghav,Agrawal,Raghav Agrawal,Others,09-08-1986,39,Pune,Goa,Business,127022,Current,25-07-2023,2,297474.06,724,Defaulted
3058,Damini,Cheema,Damini Cheema,Others,09-02-1979,46,Mumbai,Kerala,Retired,403373,Salary,12-04-2024,1,246691.16,745,Defaulted
3059,Vidur,Kunda,Vidur Kunda,Others,28-10-2002,23,Mumbai,Assam,Student,169071,Savings,11-09-2024,1,123663.47,369,Closed
3060,Sumer,Sagar,Sumer Sagar,Female,22-08-1966,59,Delhi,Telangana,Engineer,252268,Current,04-05-2018,7,416030.59,545,Closed
3061,Amira,Sehgal,Amira Sehgal,Male,01-02-1993,32,Bangalore,West Bengal,Retired,428918,Current,15-07-2021,4,476179.74,398,Active
3062,Vardaniya,Singh,Vardaniya Singh,Female,17-04-1964,61,Pune,Sikkim,Teacher,559626,Savings,01-07-2020,5,318905.86,754,No Loan
3063,Darshit,Tripathi,Darshit Tripathi,Female,19-05-1975,50,Delhi,Rajasthan,Business,358859,Fixed Deposit,19-06-2022,3,75568.69,532,Active
3064,Anaya,Raman,Anaya Raman,Others,07-09-1987,38,Kolkata,Sikkim,Retired,884037,Fixed Deposit,03-03-2022,3,91634.08,550,Closed
3065,Rhea,Kulkarni,Rhea Kulkarni,Others,15-01-1967,58,Delhi,Tripura,Other,694141,Current,25-07-2025,0,26350.49,351,No Loan
3066,Pranay,Bhattacharyya,Pranay Bhattacharyya,Male,09-08-1999,26,Delhi,Tamil Nadu,Other,625462,Salary,13-09-2024,1,203759.78,525,Closed
3067,Stuvan,Master,Stuvan Master,Male,25-10-1976,49,Mumbai,Punjab,Retired,997460,Savings,23-08-2025,0,355500.49,333,Active
3068,Azad,Aurora,Azad Aurora,Others,29-03-1982,43,Hyderabad,West Bengal,Business,567660,Savings,29-11-2016,8,63489.78,430,Active
3069,Mehul,Bava,Mehul Bava,Male,20-08-2004,21,Hyderabad,Sikkim,Doctor,146373,Current,22-06-2018,7,43022.29,742,Defaulted
3070,Parinaaz,Khanna,Parinaaz Khanna,Female,29-12-1961,63,Kolkata,Karnataka,Other,925684,Fixed Deposit,05-04-2024,1,333537.25,731,Active
3071,Trisha,Swamy,Trisha Swamy,Others,23-06-2006,19,Chennai,Telangana,Business,263021,Savings,14-09-2019,6,315927.4,702,No Loan
3072,Jayant,Seth,Jayant Seth,Others,13-11-1970,54,Delhi,Madhya Pradesh,Engineer,263718,Current,23-07-2017,8,55631.7,628,Active
3073,Chirag,Balasubramanian,Chirag Balasubramanian,Male,13-03-2006,19,Hyderabad,Punjab,Student,664305,Fixed Deposit,29-11-2022,2,88217.71,432,Active
3074,Armaan,Vaidya,Armaan Vaidya,Female,23-10-1971,54,Delhi,Telangana,Student,133037,Salary,17-09-2017,8,482279.62,420,Closed
3075,Tarini,Grover,Tarini Grover,Female,22-09-1959,66,Hyderabad,Punjab,Doctor,684106,Savings,11-04-2023,2,359063.13,428,Defaulted
3076,Jayant,Dyal,Jayant Dyal,Female,21-09-1997,28,Pune,Bihar,Student,600836,Fixed Deposit,07-04-2016,9,337036.44,328,Closed
3077,Uthkarsh,Bhavsar,Uthkarsh Bhavsar,Male,24-04-2002,23,Chennai,Rajasthan,Teacher,711269,Current,31-05-2023,2,446342.08,632,Defaulted
3078,Krish,Chaudhari,Krish Chaudhari,Female,23-10-1993,32,Kolkata,Himachal Pradesh,Engineer,304213,Salary,25-03-2025,0,255069.82,592,No Loan
3079,Parinaaz,Dhar,Parinaaz Dhar,Male,08-03-1988,37,Ahmedabad,Haryana,Student,274366,Fixed Deposit,17-03-2023,2,124895.45,323,Closed
3080,Adira,Talwar,Adira Talwar,Male,15-06-1968,57,Delhi,Mizoram,Engineer,572420,Fixed Deposit,10-07-2018,7,195305.5,655,Active
3081,Keya,Arora,Keya Arora,Others,07-11-1967,58,Hyderabad,Rajasthan,Doctor,224249,Salary,24-03-2017,8,498000.83,473,Closed
3082,Lagan,Badal,Lagan Badal,Others,07-04-2000,25,Chennai,Uttar Pradesh,Teacher,356166,Fixed Deposit,26-05-2017,8,422975.4,795,Active
3083,Taran,Soman,Taran Soman,Others,30-04-1964,61,Hyderabad,Maharashtra,Student,700585,Salary,08-11-2015,9,141361,650,Closed
3084,Devansh,Garde,Devansh Garde,Others,09-06-1993,32,Mumbai,Goa,Teacher,730902,Savings,23-01-2025,0,117928.21,598,Closed
3085,Charvi,Chandran,Charvi Chandran,Male,14-03-2001,24,Pune,Uttarakhand,Doctor,292084,Fixed Deposit,30-09-2024,1,183690.45,491,No Loan
3086,Anika,Krishna,Anika Krishna,Others,18-11-1968,56,Pune,Kerala,Business,559536,Fixed Deposit,20-06-2025,0,351500.28,514,Closed
3087,Hiran,Suresh,Hiran Suresh,Female,09-01-1979,46,Ahmedabad,Assam,Student,130428,Salary,08-04-2025,0,498990.75,842,Closed
3088,Mishti,Guha,Mishti Guha,Male,18-08-1984,41,Delhi,West Bengal,Engineer,748100,Savings,14-01-2023,2,412894.51,840,Active
3089,Dhanush,Bhatt,Dhanush Bhatt,Male,03-08-1959,66,Chennai,Uttar Pradesh,Engineer,391497,Salary,12-06-2025,0,80673.51,633,No Loan
3090,Divyansh,Bhargava,Divyansh Bhargava,Female,18-12-1989,35,Bangalore,Meghalaya,Engineer,707420,Savings,02-11-2020,4,371269.2,603,Defaulted
3091,Kismat,Madan,Kismat Madan,Male,15-06-1970,55,Hyderabad,Karnataka,Business,257604,Salary,21-08-2016,9,23385.42,622,Active
3092,Riaan,Thakkar,Riaan Thakkar,Female,19-04-1956,69,Kolkata,Himachal Pradesh,Retired,610340,Savings,30-07-2019,6,316909.48,692,Defaulted
3093,Darshit,Viswanathan,Darshit Viswanathan,Male,02-05-1981,44,Delhi,West Bengal,Teacher,170689,Current,07-11-2021,3,312248.12,448,Defaulted
3094,Dhanuk,Loke,Dhanuk Loke,Female,04-07-1965,60,Hyderabad,Odisha,Engineer,772436,Savings,30-08-2020,5,405656.66,704,No Loan
3095,Manjari,Krishna,Manjari Krishna,Male,11-03-1971,54,Mumbai,Jharkhand,Engineer,516636,Savings,28-07-2024,1,422248.76,678,Closed
3096,Inaaya ,Sarkar,Inaaya  Sarkar,Female,06-12-1981,43,Chennai,Bihar,Teacher,726031,Savings,22-09-2016,9,203824.9,655,No Loan
3097,Prerak,Sachdeva,Prerak Sachdeva,Male,03-06-1994,31,Bangalore,Andhra Pradesh,Doctor,332307,Savings,11-10-2023,2,41254.21,316,No Loan
3098,Aaina,De,Aaina De,Others,17-12-1956,68,Kolkata,Gujarat,Engineer,373568,Savings,07-07-2021,4,453972.86,805,No Loan
3099,Hiran,Chaudry,Hiran Chaudry,Female,13-07-1977,48,Ahmedabad,Nagaland,Business,572754,Current,10-10-2016,9,468310.17,375,Active
3100,Tanya,Saini,Tanya Saini,Others,14-09-2004,21,Mumbai,Arunachal Pradesh,Retired,533547,Savings,16-05-2021,4,407041.43,547,Defaulted
3101,Devansh,Swaminathan,Devansh Swaminathan,Others,19-10-1970,55,Chennai,Odisha,Retired,473850,Fixed Deposit,28-02-2024,1,271471.51,514,Closed
3102,Shray,Banik,Shray Banik,Female,10-04-1996,29,Mumbai,Maharashtra,Retired,205870,Salary,13-05-2016,9,425216.23,692,Closed
3103,Ishita,Khatri,Ishita Khatri,Male,21-06-1995,30,Ahmedabad,Chhattisgarh,Other,354564,Savings,18-02-2017,8,470497.26,368,Active
3104,Ehsaan,Badami,Ehsaan Badami,Others,04-03-1973,52,Kolkata,Meghalaya,Student,580259,Fixed Deposit,22-06-2016,9,25880.21,722,Closed
3105,Nehmat,Gill,Nehmat Gill,Others,22-04-1989,36,Mumbai,Maharashtra,Teacher,714863,Salary,06-08-2019,6,322929.89,414,Active
3106,Vardaniya,Varghese,Vardaniya Varghese,Others,07-04-1987,38,Pune,Haryana,Business,852518,Fixed Deposit,04-12-2020,4,480223.02,330,Closed
3107,Anay,Soman,Anay Soman,Female,22-03-1956,69,Pune,Uttar Pradesh,Retired,361444,Current,14-09-2016,9,251812.43,676,Defaulted
3108,Mahika,Vasa,Mahika Vasa,Others,11-02-1968,57,Pune,Madhya Pradesh,Business,946313,Current,07-11-2024,0,7993.24,838,No Loan
3109,Ishita,Khosla,Ishita Khosla,Female,03-03-2001,24,Ahmedabad,Arunachal Pradesh,Teacher,80749,Salary,27-01-2016,9,466201.18,400,Closed
3110,Rasha,Bhatnagar,Rasha Bhatnagar,Others,09-02-1981,44,Ahmedabad,Maharashtra,Retired,698419,Fixed Deposit,08-03-2022,3,411506.08,688,Defaulted
3111,Ira,Biswas,Ira Biswas,Female,28-06-2002,23,Delhi,Bihar,Student,750481,Salary,10-01-2023,2,476704.87,640,Closed
3112,Mannat,Zacharia,Mannat Zacharia,Female,26-07-1984,41,Pune,Kerala,Retired,984995,Fixed Deposit,09-10-2017,8,230321.93,554,No Loan
3113,Shlok,Kamdar,Shlok Kamdar,Others,14-09-1978,47,Bangalore,Arunachal Pradesh,Engineer,369631,Salary,22-01-2019,6,409254.64,836,Closed
3114,Divij,Raja,Divij Raja,Others,21-12-1970,54,Pune,Andhra Pradesh,Student,295019,Current,17-09-2019,6,252106.99,325,Closed
3115,Siya,Shetty,Siya Shetty,Male,22-03-1970,55,Kolkata,Uttar Pradesh,Engineer,496577,Fixed Deposit,16-10-2022,3,243160.03,622,Active
3116,Azad,Suresh,Azad Suresh,Others,03-04-1991,34,Mumbai,Andhra Pradesh,Student,877655,Savings,05-06-2025,0,324480.22,312,Active
3117,Bhavin,Barad,Bhavin Barad,Female,01-10-2003,22,Bangalore,Arunachal Pradesh,Retired,667218,Current,06-01-2020,5,107304.62,670,Defaulted
3118,Jivin,Dhaliwal,Jivin Dhaliwal,Female,22-05-1963,62,Delhi,Arunachal Pradesh,Teacher,739416,Salary,24-03-2023,2,321887.44,560,No Loan
3119,Lavanya,Sagar,Lavanya Sagar,Others,21-02-1976,49,Kolkata,Haryana,Doctor,360524,Salary,17-09-2021,4,292880.52,504,No Loan
3120,Mahika,Issac,Mahika Issac,Others,30-08-1974,51,Delhi,Meghalaya,Doctor,882467,Fixed Deposit,21-12-2017,7,16639.99,686,Closed
3121,Nirvi,Barad,Nirvi Barad,Others,07-07-1999,26,Hyderabad,Assam,Retired,887052,Savings,05-11-2017,7,311529.19,767,Active
3122,Lagan,Kota,Lagan Kota,Female,16-10-1971,54,Bangalore,Tamil Nadu,Engineer,326553,Salary,05-01-2025,0,251432.9,771,Closed
3123,Madhup,Kapadia,Madhup Kapadia,Female,17-10-2004,21,Chennai,Tamil Nadu,Other,518532,Current,02-11-2021,3,367778.05,460,Active
3124,Vanya,Majumdar,Vanya Majumdar,Male,14-05-1975,50,Mumbai,Jharkhand,Engineer,789401,Savings,03-01-2022,3,67102.86,511,Defaulted
3125,Eshani,Warrior,Eshani Warrior,Male,31-03-1999,26,Hyderabad,Himachal Pradesh,Doctor,449504,Savings,02-12-2019,5,273577.55,797,Active
3126,Damini,Ben,Damini Ben,Female,18-06-1976,49,Ahmedabad,Arunachal Pradesh,Engineer,123352,Fixed Deposit,22-12-2024,0,131076.9,850,Defaulted
3127,Renee,Rastogi,Renee Rastogi,Others,09-05-1978,47,Kolkata,Meghalaya,Engineer,494127,Salary,02-10-2022,3,481583.97,555,Defaulted
3128,Lagan,Biswas,Lagan Biswas,Female,21-10-1973,52,Pune,Uttarakhand,Doctor,233856,Salary,05-02-2017,8,46269.72,471,No Loan
3129,Ryan,Shanker,Ryan Shanker,Others,21-03-1990,35,Ahmedabad,Nagaland,Retired,73191,Savings,08-09-2019,6,65322.39,797,No Loan
3130,Umang,Seshadri,Umang Seshadri,Male,08-02-1969,56,Ahmedabad,Uttarakhand,Teacher,946968,Salary,07-11-2017,7,8944.21,806,Active
3131,Miraan,Sarkar,Miraan Sarkar,Female,04-06-1964,61,Ahmedabad,Manipur,Other,698864,Fixed Deposit,16-05-2016,9,451531.14,826,Active
3132,Farhan,Anne,Farhan Anne,Female,28-12-1998,26,Pune,Meghalaya,Retired,265713,Fixed Deposit,26-06-2023,2,117611.53,624,Active
3133,Ranbir,Raja,Ranbir Raja,Female,23-01-1957,68,Mumbai,Madhya Pradesh,Business,512939,Savings,12-05-2020,5,118605.58,468,No Loan
3134,Biju,Dewan,Biju Dewan,Female,17-03-1975,50,Delhi,West Bengal,Engineer,73631,Current,15-03-2017,8,381811.88,604,Active
3135,Bhamini,Andra,Bhamini Andra,Female,04-04-1996,29,Kolkata,West Bengal,Retired,207244,Salary,18-04-2022,3,193167.96,815,Closed
3136,Ahana ,Bains,Ahana  Bains,Others,19-10-1980,45,Ahmedabad,Haryana,Engineer,374224,Salary,23-04-2022,3,297194.05,359,Defaulted
3137,Kabir,Sahni,Kabir Sahni,Others,06-10-1968,57,Ahmedabad,Maharashtra,Doctor,290169,Fixed Deposit,21-03-2022,3,145279.22,526,Active
3138,Nitara,Dua,Nitara Dua,Male,01-01-1991,34,Bangalore,Arunachal Pradesh,Student,684641,Savings,26-08-2016,9,81269.29,840,No Loan
3139,Anay,Ramanathan,Anay Ramanathan,Male,14-08-1991,34,Bangalore,Tripura,Business,483497,Salary,06-09-2021,4,379675.2,378,No Loan
3140,Zoya,Shetty,Zoya Shetty,Others,23-08-1977,48,Mumbai,Odisha,Teacher,622959,Savings,25-03-2020,5,253563.79,452,No Loan
3141,Shlok,Seshadri,Shlok Seshadri,Male,02-07-1969,56,Ahmedabad,Uttarakhand,Teacher,717099,Current,24-03-2016,9,96643.99,578,Active
3142,Aaryahi,Srinivas,Aaryahi Srinivas,Female,22-01-1997,28,Pune,Telangana,Business,776791,Savings,24-02-2023,2,257245.42,485,Closed
3143,Zara,Bhagat,Zara Bhagat,Male,22-10-2004,21,Hyderabad,Nagaland,Business,291972,Fixed Deposit,25-09-2016,9,268308.8,457,Closed
3144,Hazel,Kata,Hazel Kata,Male,05-03-1981,44,Kolkata,Maharashtra,Other,847499,Current,26-08-2020,5,424253.36,658,No Loan
3145,Tiya,Lad,Tiya Lad,Male,24-09-1993,32,Chennai,Himachal Pradesh,Doctor,459878,Current,07-06-2025,0,171142.32,765,Defaulted
3146,Anahita,Sharma,Anahita Sharma,Others,29-10-1965,60,Ahmedabad,Haryana,Doctor,818321,Fixed Deposit,02-04-2022,3,245665.93,787,Active
3147,Ranbir,Sura,Ranbir Sura,Male,27-09-1963,62,Bangalore,Sikkim,Doctor,578679,Current,09-01-2016,9,202356.48,316,Active
3148,Nishith,Solanki,Nishith Solanki,Female,09-06-1973,52,Ahmedabad,Nagaland,Teacher,491818,Fixed Deposit,21-03-2017,8,458968.55,625,Active
3149,Kaira,Hora,Kaira Hora,Others,23-11-1974,50,Pune,Arunachal Pradesh,Retired,814149,Savings,04-07-2021,4,397183.59,845,No Loan
3150,Taran,Desai,Taran Desai,Female,26-08-1996,29,Mumbai,Sikkim,Teacher,907831,Fixed Deposit,06-06-2020,5,167688.73,501,No Loan
3151,Gatik,Dube,Gatik Dube,Male,24-10-1971,54,Delhi,Odisha,Engineer,748832,Salary,22-12-2015,9,386810.68,822,Defaulted
3152,Prerak,Vaidya,Prerak Vaidya,Female,24-09-1999,26,Kolkata,Goa,Student,774590,Current,23-03-2021,4,153244.74,517,Closed
3153,Advik,Kannan,Advik Kannan,Male,18-12-1984,40,Mumbai,Andhra Pradesh,Doctor,77099,Savings,21-08-2023,2,86098.49,521,Closed
3154,Taimur,Khatri,Taimur Khatri,Others,04-07-1986,39,Hyderabad,Rajasthan,Business,843974,Salary,23-05-2016,9,154236.78,306,Defaulted
3155,Yuvraj ,Balakrishnan,Yuvraj  Balakrishnan,Female,22-08-1992,33,Delhi,Odisha,Other,488647,Current,21-06-2019,6,162249.46,315,No Loan
3156,Manjari,Majumdar,Manjari Majumdar,Male,06-03-1960,65,Mumbai,Karnataka,Doctor,650780,Current,19-06-2020,5,276304.47,823,Closed
3157,Jivin,Dayal,Jivin Dayal,Female,14-02-1959,66,Bangalore,Tripura,Retired,166722,Fixed Deposit,04-04-2023,2,149948.06,320,Active
3158,Bhamini,Bhatt,Bhamini Bhatt,Female,22-07-1973,52,Mumbai,Haryana,Student,624399,Savings,06-03-2020,5,482793.44,527,Active
3159,Hunar,Viswanathan,Hunar Viswanathan,Others,29-08-1997,28,Chennai,Punjab,Student,133936,Savings,25-09-2018,7,139777.97,587,Defaulted
3160,Mehul,Bhandari,Mehul Bhandari,Male,28-05-1999,26,Pune,Rajasthan,Doctor,747974,Fixed Deposit,10-08-2016,9,122490.05,582,Closed
3161,Piya,Kulkarni,Piya Kulkarni,Male,20-05-1957,68,Ahmedabad,West Bengal,Business,293332,Fixed Deposit,24-11-2018,6,380000.55,365,Closed
3162,Samar,Bail,Samar Bail,Male,22-09-1984,41,Bangalore,Nagaland,Business,795836,Savings,18-08-2025,0,39234.58,736,Closed
3163,Biju,Saxena,Biju Saxena,Others,01-08-2003,22,Bangalore,Himachal Pradesh,Other,843319,Current,23-08-2019,6,11553.76,558,Active
3164,Parinaaz,Uppal,Parinaaz Uppal,Female,13-04-1972,53,Delhi,West Bengal,Student,393064,Current,15-01-2016,9,245150.35,402,Closed
